cliente_inactivo,frecuencia_compra,gasto_total_acumulado,cantidad_total_comprada,ticket_promedio,dias_desde_ultima_compra,frecuencia_mensual_compra,numero_categorias_distintas,numero_productos_distintos,canal_mas_utilizado,descuento_promedio_utilizado,segmento,edad,genero,ciudad_cliente,distrito_cliente
0,14,2505.85,25.0,178.9892857142857,69,1.2727272727272727,6,14,Tienda Física,9.067857142857143,Regular,31.0,F,Lima,La Molina
0,17,8314.64,35.0,489.09647058823526,160,1.2142857142857142,6,17,Tienda Física,12.141764705882352,Ocasional,33.0,M,Lima,San Miguel
0,10,2883.09,26.0,288.309,65,1.25,5,10,Tienda Física,13.374,Nuevo,46.0,M,Lima,Magdalena
1,22,3020.5699999999997,42.0,137.29863636363635,76,1.6923076923076923,6,22,Tienda Física,11.334090909090909,Ocasional,34.0,F,Piura,Centro
0,12,3009.23,34.0,250.76916666666668,73,1.3333333333333333,6,12,Tienda Física,11.144166666666665,Ocasional,22.0,F,Lima,San Isidro
0,18,7154.42,37.0,397.46777777777777,25,1.3846153846153846,6,18,Tienda Física,11.268888888888888,Regular,33.0,M,Cusco,San Sebastián
1,16,3022.97,33.0,188.935625,91,1.2307692307692308,5,16,Tienda Física,9.99,Ocasional,44.0,F,Arequipa,Cercado
0,12,902.33,16.0,75.19416666666667,9,1.2,5,12,Tienda Física,9.980833333333335,Ocasional,18.0,M,Lima,San Miguel
0,12,2470.85,21.0,205.90416666666667,48,1.0909090909090908,6,12,Tienda Física,10.945833333333333,Ocasional,52.0,F,Lima,Magdalena
0,14,6724.91,28.0,480.3507142857143,79,1.1666666666666667,6,13,Tienda Física,8.869285714285715,Regular,28.0,M,Lima,Barranco
0,8,3275.9900000000002,22.0,409.49875000000003,27,1.0,6,8,Tienda Física,17.2125,Premium,66.0,F,Trujillo,Mansiche
0,15,6812.42,32.0,454.16133333333335,89,1.25,6,15,Tienda Física,13.049333333333333,Regular,31.0,M,Piura,Centro
1,12,2817.54,23.0,234.795,31,1.2,6,12,Tienda Física,11.884166666666667,Ocasional,39.0,M,Lima,Barranco
1,16,8186.070000000001,36.0,511.62937500000004,106,1.6,6,16,Tienda Física,10.86375,Nuevo,53.0,F,Arequipa,Cerro Colorado
1,14,7340.15,35.0,524.2964285714286,14,1.1666666666666667,5,14,Tienda Física,13.165714285714285,Nuevo,,M,Lima,San Isidro
0,6,696.8199999999999,20.0,116.13666666666666,45,1.0,5,6,Tienda Física,11.01,Premium,41.0,M,Piura,Castilla
1,16,4892.78,43.0,305.79875,40,1.2307692307692308,6,16,Tienda Física,12.254666666666667,Ocasional,36.0,M,Lima,Surco
1,19,5492.6,42.0,289.0842105263158,82,1.2666666666666666,6,19,Tienda Física,10.551578947368421,Ocasional,49.0,F,Lima,La Molina
1,19,2470.42,43.0,130.0221052631579,53,1.2666666666666666,6,19,Tienda Física,10.530526315789475,Regular,25.0,F,Trujillo,El Recreo
0,15,2738.94,33.0,182.596,19,1.1538461538461537,5,15,Tienda Física,14.908,Nuevo,58.0,M,Piura,Miraflores
0,17,7479.8,47.0,439.98823529411766,42,1.4166666666666667,5,17,Tienda Física,11.211176470588235,Premium,31.0,M,Arequipa,Cerro Colorado
1,16,1368.95,43.0,85.559375,66,1.1428571428571428,5,16,Tienda Física,13.446,Ocasional,31.0,M,Lima,Barranco
0,15,2964.6800000000003,41.0,197.64533333333335,25,1.1538461538461537,5,15,Tienda Física,13.121333333333332,Nuevo,37.0,F,Lima,La Molina
0,18,3819.77,50.0,212.20944444444444,38,1.2857142857142858,6,18,Tienda Física,13.372222222222224,Ocasional,58.0,F,Lima,La Molina
0,13,1279.17,34.0,98.39769230769231,29,1.0833333333333333,5,13,Tienda Física,14.733076923076924,Regular,39.0,M,Lima,Pueblo Libre
0,20,8436.32,51.0,421.816,7,1.4285714285714286,6,20,Tienda Física,13.046000000000001,Ocasional,33.0,M,Lima,San Miguel
1,16,6724.039999999999,32.0,448.2693333333333,79,1.3333333333333333,4,16,Tienda Física,13.366875,Ocasional,64.0,F,Trujillo,El Recreo
0,17,4236.74,45.0,249.22,37,1.3076923076923077,6,17,Tienda Física,12.531764705882352,Regular,28.0,F,Trujillo,La Merced
0,14,6127.95,32.0,437.7107142857143,16,1.2727272727272727,6,14,Tienda Física,12.983846153846153,Regular,50.0,M,Trujillo,El Recreo
0,11,514.07,26.0,46.73363636363637,88,1.1,3,10,Tienda Física,15.610909090909091,Ocasional,18.0,F,Lima,Magdalena
0,17,2420.54,43.0,142.38470588235293,7,1.4166666666666667,6,17,Tienda Física,11.439411764705882,Premium,28.0,F,Lima,Surco
0,15,5420.25,41.0,361.35,22,1.5,6,15,Tienda Física,7.988666666666666,Premium,44.0,F,Trujillo,Vista Alegre
0,14,2074.79,37.0,148.1992857142857,246,1.1666666666666667,5,14,Tienda Física,13.732857142857142,Regular,48.0,M,,Mansiche
0,15,3985.33,59.55607286016439,265.6886666666667,128,1.0714285714285714,6,15,Tienda Física,15.368666666666666,Ocasional,26.0,F,Arequipa,Cercado
0,9,2550.84,26.0,283.4266666666667,20,1.2857142857142858,5,9,Tienda Física,12.24888888888889,Regular,57.0,M,Lima,San Isidro
0,16,10505.68,42.0,656.605,197,1.6,6,16,Tienda Física,13.994375,Regular,53.47420006856443,F,Trujillo,La Merced
0,18,7129.27,40.0,396.0705555555556,35,1.2,6,18,Tienda Física,10.906666666666666,Ocasional,58.0,M,Cusco,San Jerónimo
0,16,2435.0299999999997,35.0,152.18937499999998,21,1.6,6,16,Tienda Física,13.786249999999999,Premium,32.0,F,Arequipa,Cayma
0,11,3100.8199999999997,30.0,281.89272727272726,13,1.375,5,11,Tienda Física,15.655454545454546,Nuevo,32.0,M,Lima,Magdalena
0,11,5868.9,27.0,533.5363636363636,34,1.1,5,11,Tienda Física,12.606363636363636,Regular,69.0,M,Trujillo,El Recreo
0,12,7304.75,22.0,608.7291666666666,139,1.5,5,11,Tienda Física,13.274166666666666,Premium,27.0,F,Arequipa,Yanahuara
0,11,676.01,23.0,61.45545454545454,265,1.375,4,10,Tienda Física,14.538181818181817,Ocasional,19.0,F,Arequipa,Cayma
0,10,4359.06,20.0,435.90600000000006,1,1.0,6,10,Tienda Física,11.983,Nuevo,47.0,F,Trujillo,Centro
0,14,8566.03,32.0,611.8592857142858,11,1.0769230769230769,6,14,Tienda Física,12.615714285714287,Ocasional,45.0,F,Lima,Magdalena
0,15,7076.47,30.0,471.7646666666667,152,1.25,6,15,Tienda Física,11.484666666666667,Premium,43.0,M,Lima,San Isidro
1,10,1143.48,23.0,114.348,148,1.0,4,10,Tienda Física,11.812999999999999,Nuevo,27.0,F,Trujillo,El Recreo
0,21,1720.95,54.0,81.95,85,1.5,5,21,Tienda Física,10.71047619047619,Nuevo,38.0,F,Lima,Lince
0,14,9811.36,31.0,700.8114285714286,16,1.0769230769230769,5,14,Tienda Física,10.833571428571428,Regular,53.0,M,Trujillo,Centro
1,21,8259.99,47.0,393.3328571428571,3,1.3125,5,21,Tienda Física,12.876190476190475,Regular,24.0,M,Cusco,Wanchaq
1,9,1217.2,21.0,135.24444444444444,135,1.0,5,9,Tienda Física,12.495555555555557,Regular,40.0,F,Lima,Surco
0,14,8853.89,26.0,632.4207142857142,77,1.1666666666666667,6,14,Tienda Física,11.263571428571428,Ocasional,49.0,F,Arequipa,Cayma
0,13,5368.74,33.0,412.97999999999996,8,1.3,6,13,Tienda Física,12.798461538461538,Regular,47.0,F,Arequipa,Cayma
0,18,6515.89,50.0,361.99388888888893,8,1.125,6,18,Tienda Física,11.899444444444445,Ocasional,18.0,F,Piura,Miraflores
0,18,3912.92,37.0,217.38444444444445,59,1.2857142857142858,5,18,Tienda Física,11.678333333333335,Nuevo,32.0,F,Lima,Pueblo Libre
0,18,9288.43,41.0,516.0238888888889,164,1.2857142857142858,6,18,Tienda Física,12.163333333333334,Ocasional,32.0,F,Lima,San Isidro
0,13,6370.62,21.0,490.0476923076923,24,1.4444444444444444,5,13,Tienda Física,8.94153846153846,Regular,45.0,F,Piura,Veintiséis de Octubre
0,13,1534.35,34.0,118.02692307692307,177,1.0833333333333333,5,13,Tienda Física,12.428461538461537,Regular,63.0,M,Lima,Surco
1,9,1494.8138195940398,14.0,166.09042439933776,25,1.125,4,9,Tienda Física,11.821111111111112,Regular,40.0,F,Lima,Surco
0,17,2102.35,40.0,123.66764705882352,290,1.7,5,17,Tienda Física,12.006470588235295,Ocasional,45.0,M,Lima,San Miguel
0,14,1248.48,39.0,89.17714285714285,58,1.5555555555555556,4,14,Tienda Física,13.168571428571429,Nuevo,18.0,M,Lima,San Miguel
0,20,4341.58,47.0,217.079,8,1.3333333333333333,6,19,Tienda Física,12.26,Premium,31.0,M,Trujillo,El Recreo
0,19,6564.69,39.0,345.51,14,1.1176470588235294,5,19,Tienda Física,12.083684210526316,Ocasional,37.0,M,Lima,Barranco
1,18,2301.97,43.0,127.8872222222222,30,1.125,6,18,Tienda Física,13.395555555555555,Nuevo,35.0,F,Trujillo,Vista Alegre
0,14,3735.7,27.0,266.8357142857143,91,1.5555555555555556,6,13,Tienda Física,14.073571428571428,Nuevo,56.0,F,Lima,Lince
1,17,4979.69,38.0,292.92294117647054,112,1.2142857142857142,6,17,Tienda Física,11.143529411764705,Regular,77.0,M,Arequipa,Cerro Colorado
0,10,3261.35,23.0,326.135,154,1.0,5,10,Tienda Física,12.068999999999999,Regular,39.0,F,Lima,Barranco
0,13,2248.8,39.0,172.9846153846154,72,1.4444444444444444,5,13,Tienda Física,10.476923076923075,Regular,34.0,F,Lima,Surco
0,18,1878.9,44.0,104.38333333333334,27,1.2857142857142858,5,18,Tienda Física,14.640555555555554,Nuevo,35.0,F,Lima,San Isidro
0,13,3744.9900000000002,26.0,288.0761538461539,58,1.1818181818181819,6,13,Tienda Física,14.579230769230769,Regular,64.0,F,Arequipa,Yanahuara
0,17,4415.02,44.0,259.70705882352945,3,1.2142857142857142,6,17,Tienda Física,13.245882352941177,Ocasional,39.0,M,Lima,Jesus María
0,16,5507.66,37.0,344.22875,61,1.3333333333333333,6,16,Tienda Física,14.013124999999999,Nuevo,55.0,F,Lima,Miraflores
0,17,10961.01,45.0,644.765294117647,264,1.3076923076923077,6,17,Tienda Física,14.411176470588236,Nuevo,30.0,M,Lima,La Molina
1,10,2283.4100000000003,18.0,228.34100000000004,67,1.25,6,10,Tienda Física,13.121,Regular,36.0,M,Trujillo,El Recreo
0,16,3441.11,37.0,215.069375,36,1.0666666666666667,6,16,Tienda Física,10.23875,Regular,47.0,M,Arequipa,Cayma
0,12,3893.85,25.0,324.4875,67,1.0909090909090908,6,12,Tienda Física,10.647499999999999,Regular,31.0,F,Arequipa,Cayma
0,13,2511.58,38.0,193.19846153846154,124,1.0833333333333333,6,13,Tienda Física,8.806153846153846,Regular,22.0,F,Lima,Magdalena
0,8,1661.68,18.0,207.71,70,1.0,4,8,Tienda Física,12.85625,Regular,28.0,F,Piura,Castilla
0,16,6647.46,42.0,415.46625,46,1.2307692307692308,6,16,Tienda Física,14.254375,Premium,38.05508269186764,M,Piura,Centro
0,14,18062.420000000002,35.0,1290.1728571428573,72,1.2727272727272727,6,14,Tienda Física,11.817857142857145,Nuevo,45.0,M,Piura,Castilla
1,17,7110.11,38.0,418.24176470588236,121,1.4166666666666667,6,17,Tienda Física,9.611176470588234,Regular,24.0,F,Lima,Lince
1,13,5543.18,29.0,426.39846153846156,439,1.3,5,13,Tienda Física,11.347692307692306,Regular,44.0,F,Cusco,San Jerónimo
0,17,5646.5,36.0,332.1470588235294,4,1.5454545454545454,5,16,Tienda Física,8.37,Nuevo,18.0,F,Lima,San Isidro
0,9,495.85,26.0,55.09444444444445,288,1.2857142857142858,4,9,Tienda Física,12.802222222222222,Regular,57.0,F,Lima,La Molina
1,21,11524.79,38.0,548.7995238095239,103,1.2352941176470589,6,21,Tienda Física,12.915714285714287,Regular,31.0,M,Arequipa,Cerro Colorado
0,19,6972.6,38.0,366.9789473684211,7,1.3571428571428572,5,19,Tienda Física,11.292631578947368,Nuevo,56.0,F,Cusco,San Jerónimo
0,16,2633.01,42.0,164.563125,44,1.0666666666666667,6,16,Tienda Física,11.0875,Nuevo,30.0,F,Lima,Miraflores
0,15,4687.21,44.0,312.48066666666665,51,1.25,6,15,Tienda Física,11.003333333333334,Ocasional,18.0,F,Arequipa,Cercado
0,18,4531.63,39.0,251.75722222222223,16,1.2,6,18,Tienda Física,13.545555555555556,Nuevo,44.0,F,Lima,Barranco
1,15,6367.03,42.0,424.46866666666665,18,1.0714285714285714,6,15,Tienda Física,11.931333333333333,Nuevo,25.0,M,Piura,Veintiséis de Octubre
1,10,3962.95,24.0,396.29499999999996,134,1.25,5,10,Tienda Física,10.771,Ocasional,23.0,M,Cusco,Cercado
0,24,4783.64,68.0,207.98434782608697,21,1.263157894736842,6,24,Tienda Física,12.085416666666667,Nuevo,46.0,F,Lima,Lince
1,19,1392.7,48.0,73.3,62,1.2666666666666666,5,19,Tienda Física,14.94421052631579,Regular,20.0,M,Lima,Barranco
0,20,4738.86,50.0,236.94299999999998,58,1.25,6,20,Tienda Física,10.048,Regular,18.0,F,Lima,Jesus María
0,21,4173.13,44.0,198.7204761904762,10,1.05,6,21,Tienda Física,10.522380952380953,Ocasional,27.0,F,Lima,La Molina
0,4,324.15,8.0,81.0375,231,1.0,4,4,Tienda Física,10.995000000000001,Ocasional,37.0,F,Lima,Jesus María
0,16,5416.3099999999995,40.0,338.51937499999997,6,1.2307692307692308,6,16,Tienda Física,11.92375,Regular,52.0,M,Arequipa,Yanahuara
0,18,8834.8,37.0,490.8222222222222,74,1.2,5,17,Tienda Física,9.639444444444443,Ocasional,32.0,M,Cusco,San Jerónimo
0,16,2471.63,40.0,154.476875,4,1.2307692307692308,5,16,Tienda Física,12.519375,Ocasional,38.0,M,Arequipa,Cercado
0,14,5929.92,33.0,423.5657142857143,57,1.0769230769230769,5,14,Tienda Física,11.05642857142857,Nuevo,56.0,F,Piura,Veintiséis de Octubre
0,16,5207.37,32.0,325.460625,30,1.2307692307692308,6,16,Tienda Física,15.378125,Nuevo,42.0,F,Arequipa,Paucarpata
0,23,3410.71,58.0,148.2917391304348,3,1.5333333333333334,5,23,Tienda Física,10.068695652173913,Ocasional,18.0,F,Lima,Lince
0,13,1788.27,34.0,137.55923076923077,9,1.3,5,13,Tienda Física,13.132307692307693,Regular,26.0,F,Trujillo,Vista Alegre
0,9,7643.299999999999,21.0,849.2555555555555,172,1.2857142857142858,5,9,Tienda Física,11.796666666666667,Regular,25.0,M,Arequipa,Cayma
0,16,4981.0,33.0,332.06666666666666,16,1.4545454545454546,6,16,Tienda Física,11.22875,Ocasional,36.0,M,Lima,Jesus María
1,17,5613.17,37.0,330.1864705882353,72,1.2142857142857142,6,16,Tienda Física,11.214705882352941,Regular,56.0,F,Arequipa,Paucarpata
0,21,15253.83,42.0,726.3728571428571,26,1.5,6,21,Tienda Física,11.437000000000001,Ocasional,35.0,M,Trujillo,Mansiche
1,16,6186.35,29.0,386.646875,8,1.1428571428571428,6,16,Tienda Física,11.70125,Regular,54.0,F,Cusco,San Sebastián
0,14,1464.03,48.72378690334672,104.57357142857143,3,1.1666666666666667,4,14,Tienda Física,11.343571428571428,Regular,42.0,M,Lima,San Isidro
0,8,505.27,21.0,63.15875,43,1.0,3,8,Tienda Física,10.77125,Regular,39.0,F,Lima,Barranco
0,12,1892.47,27.0,157.70583333333335,43,1.2,4,11,Tienda Física,10.029166666666667,Ocasional,27.0,M,Lima,Lince
1,11,474.94,23.0,43.17636363636364,45,1.0,4,11,Tienda Física,13.785454545454543,Ocasional,34.0,F,Lima,San Isidro
0,9,3188.04,20.0,354.2266666666667,336,1.0,6,9,Tienda Física,11.45,Premium,52.0,F,Arequipa,Yanahuara
1,16,2502.9,33.0,156.43125,156,1.3333333333333333,5,15,Tienda Física,10.67375,Premium,36.0,M,Lima,San Miguel
0,10,1513.9,20.0,151.39000000000001,45,1.1111111111111112,5,10,Tienda Física,13.746,Nuevo,26.0,F,Arequipa,Cerro Colorado
0,17,5495.3820484723,31.0,323.25776755719414,50,1.3076923076923077,6,17,Tienda Física,12.01941176470588,Regular,41.0,F,Lima,San Miguel
1,21,8806.07,42.0,419.33666666666664,0,1.1666666666666667,6,20,Tienda Física,12.705714285714285,Ocasional,66.0,M,Trujillo,La Merced
0,20,6153.44,62.0,307.67199999999997,43,1.3333333333333333,6,20,Tienda Física,9.7075,Regular,47.0,F,Lima,San Isidro
1,18,7967.86,40.0,442.6588888888889,77,1.6363636363636365,6,18,Tienda Física,13.399444444444445,Premium,29.0,F,Arequipa,Cayma
0,17,13575.82,42.0,798.5776470588235,20,1.2142857142857142,5,17,Tienda Física,13.201764705882354,Regular,45.0,F,Arequipa,Cayma
0,17,12188.800000000001,35.0,716.9882352941177,46,1.2142857142857142,5,17,Tienda Física,10.304117647058822,Ocasional,18.0,F,Piura,Miraflores
0,19,5182.0599999999995,48.0,272.73999999999995,39,1.2666666666666666,6,19,Tienda Física,15.821578947368423,Ocasional,18.0,F,Trujillo,La Merced
0,17,3551.77,44.0,208.92764705882354,132,1.3076923076923077,5,16,Tienda Física,15.72,Nuevo,27.0,M,Lima,Lince
0,18,1903.78,42.0,105.76555555555555,72,1.3846153846153846,5,18,Tienda Física,15.201666666666666,Nuevo,50.0,M,Piura,Castilla
0,15,4313.95,32.0,287.59666666666664,12,1.1538461538461537,5,15,Tienda Física,12.718,Regular,28.0,F,Lima,Surco
0,19,9044.17,33.0,476.00894736842105,47,1.1875,6,19,Tienda Física,12.74736842105263,Ocasional,20.0,F,Lima,La Molina
0,15,1414.32,31.0,94.288,82,1.1538461538461537,5,15,Tienda Física,11.393333333333334,Nuevo,47.0,M,Piura,Sullana
1,7,212.55,12.0,30.364285714285717,48,1.1666666666666667,2,7,Tienda Física,17.03142857142857,Regular,40.0,M,Lima,Jesus María
0,16,2552.56,41.0,159.535,31,1.0666666666666667,6,16,Tienda Física,13.04625,Regular,21.0,M,Arequipa,Paucarpata
0,13,3211.99,40.0,247.07615384615383,46,1.1818181818181819,5,13,Tienda Física,12.477692307692308,Premium,54.0,M,Lima,Barranco
0,15,4675.75,34.0,311.71666666666664,7,1.25,4,15,Tienda Física,11.430666666666667,Nuevo,41.0,F,Arequipa,Cercado
1,11,8598.83,23.0,781.7118181818182,279,1.0,6,11,Tienda Física,11.184545454545455,Regular,33.0,M,Lima,La Molina
0,21,5303.65,43.0,252.55476190476188,88,1.4,6,21,Tienda Física,10.937142857142858,Nuevo,40.0,F,Lima,Surco
0,14,2702.0299999999997,42.0,193.00214285714284,29,1.1666666666666667,6,14,Tienda Física,11.69357142857143,Premium,31.0,F,Arequipa,Cerro Colorado
0,21,3542.12,50.0,168.67238095238093,40,1.105263157894737,6,21,Tienda Física,12.959523809523809,Ocasional,40.0,F,Trujillo,Centro
1,13,6035.62,28.0,464.27846153846156,35,1.1818181818181819,6,12,Tienda Física,13.335384615384616,Ocasional,38.0,M,Arequipa,Cerro Colorado
0,19,6138.589999999999,48.0,323.08368421052626,28,1.3571428571428572,6,19,Tienda Física,11.579473684210527,Ocasional,20.0,M,Trujillo,La Merced
0,21,7025.34,44.0,334.54,13,1.2352941176470589,6,21,Tienda Física,12.147619047619047,Ocasional,56.0,M,Lima,San Isidro
0,16,1070.1100000000001,40.0,66.88187500000001,78,1.2307692307692308,4,16,Tienda Física,11.818125,Regular,27.0,M,Lima,La Molina
0,16,1928.24,35.0,120.515,41,1.1428571428571428,6,16,Tienda Física,14.692499999999999,Ocasional,41.0,F,Piura,Veintiséis de Octubre
0,4,248.70999999999998,9.0,62.177499999999995,112,1.3333333333333333,3,4,Tienda Física,16.2575,Premium,24.0,M,Arequipa,Cercado
0,18,5314.38,47.0,295.24333333333334,32,1.2,6,18,Tienda Física,11.067222222222222,Regular,53.0,M,Lima,Surco
0,18,11657.68,38.0,647.6488888888889,3,1.2,6,18,Tienda Física,10.999444444444444,Regular,42.0,F,Arequipa,Cercado
0,16,5551.48,34.0,370.09866666666665,0,1.0666666666666667,6,16,Tienda Física,13.975625,Regular,20.0,M,Arequipa,Cerro Colorado
0,14,4863.860000000001,33.0,347.41857142857145,222,1.2727272727272727,6,14,Tienda Física,11.879285714285714,Regular,38.0,F,Cusco,San Jerónimo
0,14,4794.33,31.0,342.45214285714286,30,1.1666666666666667,5,14,Tienda Física,11.337142857142856,Regular,18.0,F,Cusco,Cercado
0,15,5420.94,33.0,361.39599999999996,3,1.3636363636363635,5,15,Tienda Física,14.276,Ocasional,49.0,M,Lima,Surco
0,14,6639.1900000000005,26.0,510.7069230769231,32,1.0769230769230769,6,13,Tienda Física,13.754999999999999,Nuevo,36.0,F,Cusco,San Jerónimo
0,16,4408.65,36.0,275.540625,42,1.3333333333333333,6,16,Tienda Física,13.925,Ocasional,32.0,F,Lima,Pueblo Libre
0,16,7941.04,41.0,496.315,19,1.2307692307692308,6,16,Tienda Física,13.2925,Ocasional,41.0,M,Piura,Miraflores
0,12,2589.0,32.0,215.75,119,1.0909090909090908,5,12,Tienda Física,11.2825,Ocasional,61.0,F,Lima,Magdalena
1,9,1542.25,21.0,171.36111111111111,79,1.5,4,9,Tienda Física,9.215555555555556,Nuevo,48.0,M,Trujillo,El Recreo
0,18,4987.5599999999995,35.0,277.08666666666664,68,1.6363636363636365,6,18,Tienda Física,9.76611111111111,Ocasional,24.0,F,Lima,La Molina
1,14,7530.59,47.26671966848551,537.8992857142857,49,1.2727272727272727,5,13,Tienda Física,7.878571428571428,Ocasional,45.0,F,Piura,Castilla
0,16,6313.179999999999,25.0,394.57374999999996,29,1.1428571428571428,5,16,Tienda Física,11.986875,Ocasional,32.0,M,Lima,Barranco
0,15,1907.3999999999999,28.0,127.16,25,1.0714285714285714,5,14,Tienda Física,12.918666666666667,Premium,32.0,F,Lima,Lince
0,12,1193.72,28.0,99.47666666666667,214,1.0909090909090908,4,12,Tienda Física,10.215,Premium,33.0,M,Trujillo,La Merced
0,11,6095.52,30.0,554.1381818181818,35,1.1,5,11,Tienda Física,10.437272727272727,Nuevo,31.0,M,Arequipa,Cerro Colorado
0,16,6337.09,34.0,396.068125,43,1.3333333333333333,6,16,Tienda Física,9.348749999999999,Regular,58.0,F,Trujillo,Mansiche
0,19,2484.92,42.0,130.78526315789475,54,1.1176470588235294,5,19,Tienda Física,16.038947368421052,Regular,27.0,M,Lima,Pueblo Libre
0,14,2544.7900000000004,31.0,181.77071428571432,54,1.0769230769230769,6,14,Tienda Física,15.27357142857143,Regular,48.0,F,Trujillo,El Recreo
0,10,4571.009999999999,11.0,457.10099999999994,67,1.1111111111111112,5,10,Tienda Física,14.341,Nuevo,21.0,M,Trujillo,La Merced
0,17,2905.58,42.0,170.91647058823528,8,1.4166666666666667,6,16,Tienda Física,12.08235294117647,Regular,50.0,M,Lima,Miraflores
0,14,1028.89,35.0,73.49214285714287,208,1.0769230769230769,4,14,Tienda Física,12.405000000000001,Ocasional,32.0,F,Lima,Lince
0,20,4801.56,42.0,240.07800000000003,33,1.5384615384615385,6,20,Tienda Física,9.8695,Ocasional,58.0,F,Arequipa,Yanahuara
0,16,4224.17,37.0,264.010625,32,1.2307692307692308,6,16,Tienda Física,13.50875,Nuevo,36.0,F,Trujillo,Mansiche
0,11,885.58,27.0,80.50727272727273,28,1.375,5,11,Tienda Física,20.11818181818182,Ocasional,34.0,F,Lima,Jesus María
0,18,4815.01,46.0,283.2358823529412,37,1.0588235294117647,6,18,Tienda Física,10.700555555555557,Regular,23.0,F,Piura,Castilla
0,10,488.17,27.0,48.817,59,1.1111111111111112,3,10,Tienda Física,16.392000000000003,Regular,24.0,M,Lima,Miraflores
0,11,9970.6,38.0,906.4181818181819,95,1.1,5,11,Tienda Física,11.645454545454545,Ocasional,32.0,M,Arequipa,Cayma
0,16,4393.4400000000005,46.0,274.59000000000003,77,1.3333333333333333,5,16,Tienda Física,16.300625,Premium,43.0,F,Lima,Pueblo Libre
1,22,14011.310000000001,52.0,636.8777272727274,128,1.5714285714285714,5,22,Tienda Física,11.913181818181819,Regular,46.0,F,Lima,Miraflores
0,15,3481.85,34.0,232.12333333333333,23,1.0714285714285714,5,15,Tienda Física,14.084,Regular,67.0,F,Lima,Pueblo Libre
0,6,2262.6400000000003,17.0,377.10666666666674,397,1.2,5,6,Tienda Física,10.116666666666667,Nuevo,44.0,F,Piura,Sullana
0,12,2378.4300000000003,35.0,198.20250000000001,92,1.2,6,12,Tienda Física,13.159166666666666,Premium,42.0,F,Lima,Lince
