id_producto,id_tienda,stock,stock_minimo,stock_maximo,costo_almacenamiento,ultima_actualizacion
484,7,22.0,4.0,33.0,2.14,2025-12-08
484,8,22.0,4.0,33.0,3.54,2025-12-23
484,9,16.0,3.0,24.0,2.7,2025-12-13
484,10,17.0,3.0,25.0,1.37,2025-12-03
484,11,20.0,4.0,30.0,2.48,2025-12-28
484,12,3.0,0.0,10.0,0.0,2025-12-19
485,1,20.0,4.0,30.0,2.19,2025-12-05
485,2,14.0,2.0,21.0,3.18,2025-12-28
485,3,14.0,2.0,21.0,1.78,2025-12-24
485,4,17.0,3.0,25.0,2.9,2025-12-21
485,5,,3.0,28.0,2.2,2025-12-04
485,6,18.0,3.0,27.0,3.24,2025-12-16
485,7,19.0,3.0,28.0,2.94,2025-12-04
485,8,13.0,2.0,19.0,2.72,2025-12-05
485,9,17.0,3.0,25.0,1.18,2025-12-29
485,10,16.0,3.0,24.0,1.34,2025-12-19
485,11,12.0,2.0,18.0,2.91,2025-12-24
485,12,1.0,0.0,10.0,0.0,2025-12-24
486,1,4.0,0.0,6.0,302.11,2025-12-15
486,2,2.0,0.0,3.0,300.35,2025-12-31
486,3,5.0,1.0,7.0,302.9,2025-12-21
486,4,7.0,1.0,10.0,154.64,2025-12-15
486,5,7.0,1.0,10.0,239.87,2025-12-16
486,6,0.0,0.0,0.0,307.05,2025-12-18
486,7,4.0,0.0,6.0,174.61,2025-12-08
486,8,3.0,0.0,4.0,341.79,2025-12-10
486,9,7.0,1.0,10.0,189.01,2025-12-28
486,10,5.0,1.0,7.0,243.8,2025-12-17
486,11,5.0,1.0,7.0,208.13,2025-12-18
486,12,3.0,0.0,10.0,0.0,2025-12-07
487,1,60.0,12.0,90.0,0.92,2025-12-28
487,2,60.0,12.0,90.0,0.45,2025-12-31
487,3,49.0,9.0,73.0,0.79,2025-12-24
487,4,51.0,10.0,76.0,0.88,2025-12-05
487,5,46.0,9.0,69.0,0.92,2025-12-29
487,6,60.0,12.0,90.0,0.55,2025-12-04
487,7,56.0,11.0,84.0,1.35,2025-12-21
487,8,49.0,9.0,73.0,0.6,2025-12-19
487,9,60.0,12.0,90.0,0.43,2025-12-02
487,10,42.0,8.0,63.0,0.71,2025-12-11
487,11,47.0,9.0,70.0,1.13,2025-12-20
487,12,6.0,0.0,10.0,0.0,2025-12-12
488,1,40.0,8.0,60.0,3.23,2025-12-21
488,2,54.0,10.0,81.0,2.16,2025-12-21
488,3,64.0,12.0,96.0,3.02,2025-12-22
488,4,43.0,8.0,64.0,1.41,2025-12-12
488,5,48.0,9.0,72.0,2.69,2025-12-25
488,6,51.0,10.0,76.0,2.56,2025-12-10
488,7,52.0,10.0,78.0,4.38,2025-12-05
488,8,49.0,9.0,73.0,3.51,2025-12-31
488,9,56.0,11.0,84.0,2.19,2025-12-19
488,10,53.0,10.0,79.0,3.01,2025-12-14
488,11,53.0,10.0,79.0,2.85,2025-12-15
488,12,2.0,0.0,10.0,0.0,2025-12-17
489,1,15.0,3.0,22.0,4.4,2025-12-03
489,2,17.0,3.0,25.0,5.17,2025-12-28
489,3,27.0,5.0,40.0,4.13,2025-12-31
489,4,25.0,5.0,37.0,5.38,2025-12-29
489,5,10.0,2.0,15.0,2.28,2025-12-14
489,6,19.0,3.0,28.0,3.25,2025-12-17
489,7,23.0,4.0,34.0,6.65,2025-12-13
489,8,17.0,3.0,25.0,6.46,2025-12-10
489,9,20.0,4.0,30.0,5.26,2025-12-28
489,10,23.0,4.0,34.0,2.84,2025-12-18
489,11,27.0,5.0,40.0,3.15,2025-12-03
489,12,3.0,0.0,10.0,0.0,2025-12-23
490,1,51.0,10.0,76.0,1.37,2025-12-04
490,2,36.0,7.0,54.0,0.87,2025-12-28
490,3,53.0,10.0,79.0,1.65,2025-12-02
490,4,59.0,11.0,88.0,1.06,2025-12-28
490,5,63.0,12.0,94.0,1.26,2025-12-23
490,6,52.0,10.0,78.0,1.19,2025-12-26
490,7,47.0,9.0,70.0,2.75,2025-12-04
490,8,61.0,12.0,91.0,2.09,2025-12-06
490,9,40.0,8.0,60.0,2.11,2025-12-05
490,10,51.0,10.0,76.0,2.14,2025-12-30
490,11,52.0,10.0,78.0,1.66,2025-12-14
490,12,2.0,0.0,10.0,0.0,2025-12-11
491,1,56.0,11.0,84.0,,2025-12-27
491,2,56.0,11.0,84.0,0.87,2025-12-31
491,3,41.0,8.0,61.0,0.74,2025-12-26
491,4,56.0,11.0,84.0,0.68,2025-12-11
491,5,57.0,11.0,85.0,3.209705325152014,2025-12-11
491,6,57.0,11.0,85.0,1.27,2025-12-27
491,7,53.0,10.0,79.0,0.91,2025-12-19
491,8,43.0,8.0,64.0,1.45,2025-12-04
491,9,47.0,9.0,70.0,0.75,2025-12-05
491,10,58.0,11.0,87.0,1.09,2025-12-17
491,11,47.0,9.0,70.0,0.65,2025-12-13
491,12,9.0,0.0,10.0,0.0,2025-12-18
492,1,53.0,10.0,79.0,0.92,2025-12-13
492,2,45.0,9.0,67.0,1.91,2025-12-17
492,3,48.0,9.0,72.0,0.89,2025-12-07
492,4,46.0,9.0,69.0,2.08,2025-12-29
492,5,50.0,10.0,75.0,2.16,2025-12-19
492,6,43.0,8.0,64.0,1.55,2025-12-27
492,7,47.0,9.0,70.0,1.79,2025-12-19
492,8,58.0,11.0,87.0,2.01,2025-12-14
492,9,49.0,9.0,73.0,1.63,2025-12-20
492,10,45.0,9.0,67.0,1.18,2025-12-29
492,11,54.0,10.0,81.0,2.15,2025-12-21
492,12,0.0,0.0,10.0,0.0,2025-12-07
493,1,5.0,1.0,7.0,61.02,2025-12-08
493,2,4.0,0.0,6.0,113.74,2025-12-19
493,3,2.0,0.0,3.0,124.93,2025-12-19
493,4,3.0,0.0,4.0,56.08,2025-12-11
493,5,3.0,0.0,4.0,46.46,2025-12-23
493,6,5.0,1.0,7.0,93.52,2025-12-29
493,7,6.0,1.0,9.0,114.63,2025-12-10
493,8,5.0,1.0,7.0,103.91,2025-12-27
493,9,8.0,1.0,12.0,94.11,2025-12-25
493,10,2.0,0.0,3.0,90.05,2025-12-15
493,11,4.0,0.0,6.0,114.75,2025-12-15
493,12,3.0,0.0,10.0,0.0,2025-12-16
494,1,44.0,8.0,66.0,0.8,2025-12-26
494,2,56.0,11.0,84.0,1.38,2025-12-09
494,3,53.0,10.0,79.0,0.92,2025-12-09
494,4,37.0,7.0,55.0,1.68,2025-12-05
494,5,45.0,9.0,67.0,1.48,2025-12-07
494,6,62.0,12.0,93.0,0.95,2025-12-23
494,7,40.0,8.0,60.0,1.44,2025-12-14
494,8,53.0,10.0,79.0,1.84,2025-12-13
494,9,55.0,11.0,82.0,1.29,2025-12-02
494,10,57.0,11.0,85.0,1.36,2025-12-15
494,11,44.0,8.0,66.0,1.51,2025-12-15
494,12,9.0,0.0,10.0,0.0,2025-12-10
495,1,5.0,1.0,7.0,49.89,2025-12-24
495,2,3.0,0.0,4.0,95.97,2025-12-24
495,3,3.0,0.0,4.0,72.36,2025-12-19
495,4,4.0,0.0,6.0,52.16,2025-12-02
495,5,3.0,0.0,4.0,60.05,2025-12-30
495,6,4.0,0.0,6.0,53.99,2025-12-09
495,7,5.0,1.0,7.0,96.76,2025-12-30
495,8,2.0,0.0,3.0,103.5,2025-12-28
495,9,5.0,1.0,7.0,73.9,2025-12-08
495,10,3.0,0.0,4.0,87.42,2025-12-25
495,11,6.0,1.0,9.0,67.36,2025-12-09
495,12,7.0,0.0,10.0,0.0,2025-12-29
496,1,53.0,10.0,79.0,1.95,2025-12-09
496,2,46.0,9.0,69.0,0.76,2025-12-21
496,3,47.0,9.0,70.0,1.16,2025-12-23
496,4,53.0,10.0,79.0,1.48,2025-12-27
496,5,54.0,10.0,81.0,2.17,2025-12-16
496,6,36.0,7.0,54.0,1.74,2025-12-23
496,7,53.0,10.0,79.0,2.42,2025-12-31
496,8,42.0,8.0,63.0,1.44,2025-12-29
496,9,55.0,11.0,82.0,2.15,2025-12-28
496,10,52.0,10.0,78.0,1.63,2025-12-14
496,11,49.0,9.0,73.0,1.98,2025-12-27
496,12,3.0,0.0,10.0,0.0,2025-12-25
497,1,21.0,4.0,31.0,0.94,2025-12-05
497,2,9.0,1.0,13.0,2.04,2025-12-28
497,3,22.0,4.0,33.0,1.88,2025-12-22
497,4,19.0,3.0,28.0,1.7,2025-12-27
497,5,29.0,5.0,43.0,2.0,2025-12-07
497,6,24.0,4.0,36.0,2.64,2025-12-06
497,7,18.0,3.0,27.0,2.7,2025-12-10
497,8,21.0,4.0,31.0,2.09,2025-12-21
497,9,23.0,4.0,34.0,0.97,2025-12-19
497,10,25.0,5.0,37.0,2.36,2025-12-06
497,11,22.0,4.0,33.0,1.55,2025-12-17
497,12,9.0,0.0,10.0,0.0,2025-12-17
498,1,14.0,2.0,21.0,5.57,2025-12-21
498,2,15.0,3.0,22.0,5.77,2025-12-31
498,3,11.0,2.0,16.0,11.47,2025-12-05
498,4,14.0,2.0,21.0,7.96,2025-12-26
498,5,24.0,4.0,36.0,5.44,2025-12-24
498,6,19.0,3.0,28.0,5.71,2025-12-02
498,7,14.0,2.0,21.0,10.66,2025-12-15
498,8,18.0,3.0,27.0,16.81,2025-12-08
498,9,25.0,5.0,37.0,11.85,2025-12-20
498,10,23.0,4.0,34.0,6.38,2025-12-03
498,11,22.0,4.0,33.0,14.17,2025-12-09
498,12,0.0,0.0,10.0,0.0,2025-12-31
499,1,22.0,4.0,33.0,2.56,2025-12-27
499,2,16.0,3.0,24.0,3.24,2025-12-03
499,3,20.0,4.0,30.0,3.12,2025-12-20
499,4,26.0,5.0,39.0,1.42,2025-12-07
499,5,18.0,3.0,27.0,2.19,2025-12-03
499,6,13.0,2.0,19.0,3.83,2025-12-03
499,7,22.0,4.0,33.0,4.55,2025-12-04
499,8,21.0,4.0,31.0,3.78,2025-12-23
499,9,26.0,5.0,39.0,1.98,2025-12-08
499,10,16.0,3.0,24.0,1.84,2025-12-12
499,11,19.0,3.0,28.0,3.87,2025-12-31
499,12,9.0,0.0,10.0,0.0,2025-12-26
500,1,48.0,9.0,72.0,0.97,2025-12-03
500,2,47.0,9.0,70.0,0.47,2025-12-11
500,3,55.0,11.0,82.0,0.7,2025-12-02
500,4,68.0,13.0,102.0,1.23,2025-12-05
500,5,50.0,10.0,75.0,0.6,2025-12-17
500,6,56.0,11.0,84.0,0.79,2025-12-12
500,7,58.0,11.0,87.0,0.85,2025-12-22
500,8,63.0,12.0,94.0,0.58,2025-12-06
500,9,43.0,8.0,64.0,0.59,2025-12-23
500,10,41.0,8.0,61.0,1.06,2025-12-07
500,11,46.0,9.0,69.0,1.12,2025-12-07
500,12,2.0,0.0,10.0,0.0,2025-12-12
501,1,57.0,11.0,85.0,1.5,2025-12-19
501,2,50.0,10.0,75.0,1.26,2025-12-23
501,3,55.0,11.0,82.0,1.09,2025-12-15
501,4,52.0,10.0,78.0,0.92,2025-12-13
501,5,60.0,12.0,90.0,1.38,2025-12-06
501,6,53.0,10.0,79.0,1.14,2025-12-17
501,7,39.0,7.0,58.0,1.96,2025-12-16
501,8,46.0,9.0,69.0,0.97,2025-12-28
501,9,38.0,7.0,57.0,1.67,2025-12-18
501,10,52.0,10.0,78.0,1.39,2025-12-21
501,11,46.0,9.0,69.0,0.69,2025-12-29
501,12,5.0,0.0,10.0,0.0,2025-12-28
502,1,20.0,4.0,30.0,24.27,2025-12-20
502,2,20.0,4.0,30.0,18.98,2025-12-02
502,3,18.0,3.0,27.0,9.61,2025-12-08
502,4,19.0,3.0,28.0,26.06,2025-12-21
502,5,19.0,3.0,28.0,24.11,2025-12-04
502,6,14.0,2.0,21.0,16.76,2025-12-29
502,7,19.0,3.0,28.0,22.37,2025-12-19
502,8,24.0,4.0,36.0,25.69,2025-12-15
502,9,16.0,3.0,24.0,9.72,2025-12-25
502,10,15.0,3.0,22.0,16.69,2025-12-07
502,11,19.0,3.0,28.0,25.91,2025-12-26
502,12,7.0,0.0,10.0,0.0,2025-12-21
503,1,58.0,11.0,87.0,1.27,2025-12-29
503,2,52.0,10.0,78.0,0.81,2025-12-10
503,3,63.0,12.0,94.0,1.01,2025-12-19
503,4,34.0,6.0,51.0,0.9,2025-12-23
503,5,54.0,10.0,81.0,1.76,2025-12-05
503,6,43.0,8.0,64.0,1.09,2025-12-24
503,7,50.0,10.0,75.0,0.88,2025-12-29
503,8,47.0,9.0,70.0,0.83,2025-12-12
503,9,42.0,8.0,63.0,0.84,2025-12-27
503,10,50.0,10.0,75.0,0.76,2025-12-12
503,11,43.0,8.0,64.0,1.3,2025-12-15
503,12,6.0,0.0,10.0,0.0,2025-12-04
504,1,19.0,3.0,28.0,3.48,2025-12-15
504,2,18.0,3.0,27.0,3.46,2025-12-28
504,3,14.0,2.0,21.0,4.74,2025-12-16
504,4,13.0,2.0,19.0,3.24,2025-12-31
504,5,18.0,3.0,27.0,5.14,2025-12-04
504,6,16.0,3.0,24.0,2.39,2025-12-29
504,7,22.0,4.0,33.0,3.75,2025-12-04
504,8,23.0,4.0,34.0,2.58,2025-12-15
504,9,21.0,4.0,31.0,4.85,2025-12-08
504,10,16.0,3.0,24.0,2.03,2025-12-13
504,11,19.0,3.0,28.0,4.23,2025-12-13
504,12,7.0,0.0,10.0,0.0,2025-12-23
505,1,55.0,11.0,82.0,1.02,2025-12-31
505,2,57.0,11.0,85.0,1.08,2025-12-03
505,3,47.0,9.0,70.0,1.3,2025-12-20
505,4,55.0,11.0,82.0,0.72,2025-12-11
505,5,33.0,6.0,49.0,1.11,2025-12-27
505,6,52.0,10.0,78.0,0.51,2025-12-13
505,7,50.0,10.0,75.0,0.7,2025-12-30
505,8,37.0,7.0,55.0,1.46,2025-12-31
505,9,46.0,9.0,69.0,0.82,2025-12-17
505,10,47.0,9.0,70.0,0.8,2025-12-12
505,11,49.0,9.0,73.0,0.71,2025-12-27
505,12,5.0,0.0,10.0,0.0,2025-12-23
506,1,24.0,4.0,36.0,11.38,2025-12-04
506,2,21.0,4.0,31.0,8.93,2025-12-20
506,3,15.0,3.0,22.0,10.42,2025-12-30
506,4,24.0,4.0,36.0,13.66,2025-12-12
506,5,29.0,5.0,43.0,17.89,2025-12-10
506,6,17.0,3.0,25.0,13.01,2025-12-24
506,7,24.0,4.0,36.0,15.02,2025-12-18
506,8,13.0,2.0,19.0,20.41,2025-12-16
506,9,18.0,3.0,27.0,6.66,2025-12-27
506,10,16.0,3.0,24.0,16.47,2025-12-06
506,11,21.0,4.0,31.0,15.04,2025-12-14
506,12,2.0,0.0,10.0,0.0,2025-12-21
507,1,56.0,11.0,84.0,2.18,2025-12-26
507,2,46.0,9.0,69.0,2.13,2025-12-03
507,3,38.0,7.0,57.0,1.74,2025-12-16
507,4,66.0,13.0,99.0,0.92,2025-12-16
507,5,51.0,10.0,76.0,1.81,2025-12-07
507,6,56.0,11.0,84.0,0.78,2025-12-20
507,7,41.0,8.0,61.0,1.81,2025-12-13
507,8,46.0,9.0,69.0,1.07,2025-12-21
507,9,66.0,13.0,99.0,1.1,2025-12-06
507,10,46.0,9.0,69.0,1.47,2025-12-28
507,11,51.0,10.0,76.0,1.32,2025-12-19
507,12,9.0,0.0,10.0,0.0,2025-12-22
508,1,39.0,7.0,58.0,1.05,2025-12-11
508,2,51.0,10.0,76.0,1.78,2025-12-22
508,3,39.0,7.0,58.0,1.23,2025-12-12
508,4,41.0,8.0,61.0,1.75,2025-12-18
508,5,55.0,11.0,82.0,1.79,2025-12-26
508,6,55.0,11.0,82.0,1.12,2025-12-05
508,7,50.0,10.0,75.0,2.26,2025-12-31
508,8,54.0,10.0,81.0,1.06,2025-12-15
508,9,45.0,9.0,67.0,1.27,2025-12-30
508,10,45.0,9.0,67.0,2.06,2025-12-31
508,11,35.0,7.0,52.0,1.18,2025-12-17
508,12,2.0,0.0,10.0,0.0,2025-12-05
509,1,47.0,9.0,70.0,0.86,2025-12-04
509,2,65.0,13.0,97.0,2.25,2025-12-04
509,3,45.0,9.0,67.0,1.89,2025-12-08
509,4,54.0,10.0,81.0,2.14,2025-12-12
509,5,32.0,6.0,48.0,1.67,2025-12-22
509,6,65.0,13.0,97.0,1.28,2025-12-27
509,7,59.0,11.0,88.0,2.74,2025-12-20
509,8,54.0,10.0,81.0,2.87,2025-12-30
509,9,52.0,10.0,78.0,1.17,2025-12-03
509,10,54.0,10.0,81.0,1.12,2025-12-28
509,11,51.0,10.0,76.0,1.8,2025-12-10
509,12,2.0,0.0,10.0,0.0,2025-12-06
510,1,11.0,2.0,16.0,3.12,2025-12-10
510,2,22.0,4.0,33.0,3.21,2025-12-09
510,3,21.0,4.0,31.0,2.03,2025-12-24
510,4,17.0,3.0,25.0,2.83,2025-12-08
510,5,17.0,3.0,25.0,3.31,2025-12-27
510,6,14.0,2.0,21.0,1.81,2025-12-27
510,7,12.0,2.0,18.0,3.68,2025-12-22
510,8,20.0,4.0,30.0,3.81,2025-12-27
510,9,17.0,3.0,25.0,2.49,2025-12-23
510,10,18.0,3.0,27.0,1.3,2025-12-22
510,11,23.0,4.0,34.0,1.51,2025-12-18
510,12,5.0,0.0,10.0,0.0,2025-12-24
511,1,6.0,1.0,9.0,304.59,2025-12-03
511,2,6.0,1.0,9.0,157.62,2025-12-25
511,3,12.0,2.0,18.0,176.53,2025-12-19
511,4,6.0,1.0,9.0,201.02,2025-12-21
511,5,5.0,1.0,7.0,181.29,2025-12-02
511,6,6.0,1.0,9.0,268.48,2025-12-23
511,7,1.0,0.0,1.0,382.33,2025-12-10
511,8,5.0,1.0,7.0,349.3,2025-12-26
511,9,7.0,1.0,10.0,157.94,2025-12-30
511,10,4.0,0.0,6.0,179.95,2025-12-19
511,11,5.0,1.0,7.0,130.58,2025-12-04
511,12,0.0,0.0,10.0,0.0,2025-12-19
512,1,15.0,3.0,22.0,1.65,2025-12-15
512,2,25.0,5.0,37.0,3.36,2025-12-11
512,3,18.0,3.0,27.0,3.08,2025-12-15
512,4,20.0,4.0,30.0,3.43,2025-12-21
512,5,14.0,2.0,21.0,2.7,2025-12-03
512,6,22.0,4.0,33.0,3.86,2025-12-23
512,7,21.0,4.0,31.0,3.99,2025-12-17
512,8,28.0,5.0,42.0,3.64,2025-12-14
512,9,23.0,4.0,34.0,1.29,2025-12-11
512,10,15.0,3.0,22.0,2.09,2025-12-09
512,11,13.0,2.0,19.0,2.0,2025-12-11
512,12,8.0,0.0,10.0,0.0,2025-12-11
513,1,24.0,4.0,36.0,3.14,2025-12-14
513,2,17.0,3.0,25.0,1.97,2025-12-17
513,3,27.0,5.0,40.0,2.78,2025-12-06
513,4,20.0,4.0,30.0,1.47,2025-12-29
513,5,24.0,4.0,36.0,2.51,2025-12-21
513,6,14.0,2.0,21.0,3.32,2025-12-22
513,7,19.0,3.0,28.0,3.05,2025-12-23
513,8,8.0,1.0,12.0,1.81,2025-12-26
513,9,15.0,3.0,22.0,1.78,2025-12-13
513,10,17.0,3.0,25.0,3.11,2025-12-09
513,11,20.0,4.0,30.0,1.63,2025-12-17
513,12,1.0,0.0,10.0,0.0,2025-12-08
514,1,46.0,9.0,69.0,1.84,2025-12-20
514,2,40.0,8.0,60.0,2.19,2025-12-09
514,3,55.0,11.0,82.0,1.63,2025-12-31
514,4,47.0,9.0,70.0,2.97,2025-12-05
514,5,41.0,8.0,61.0,2.93,2025-12-27
514,6,46.0,9.0,69.0,3.05,2025-12-17
514,7,57.0,11.0,85.0,2.31,2025-12-16
514,8,44.0,8.0,66.0,2.43,2025-12-06
514,9,46.0,9.0,69.0,2.86,2025-12-21
514,10,55.0,11.0,82.0,2.3,2025-12-14
514,11,53.0,10.0,79.0,2.56,2025-12-10
514,12,6.0,0.0,10.0,0.0,2025-12-20
515,1,3.0,0.0,4.0,152.06,2025-12-26
515,2,2.0,0.0,3.0,95.61,2025-12-26
515,3,2.0,0.0,3.0,62.79,2025-12-28
515,4,6.0,1.0,9.0,138.53,2025-12-28
515,5,11.0,2.0,16.0,140.44,2025-12-31
515,6,8.0,1.0,12.0,102.88,2025-12-14
515,7,2.0,0.0,3.0,96.26,2025-12-27
515,8,3.0,0.0,4.0,207.82,2025-12-03
515,9,4.0,0.0,6.0,152.71,2025-12-31
515,10,7.0,1.0,10.0,161.19,2025-12-15
515,11,3.0,0.0,4.0,82.12,2025-12-19
515,12,4.0,0.0,10.0,0.0,2025-12-17
516,1,29.0,5.0,43.0,4.03,2025-12-14
516,2,26.0,5.0,39.0,3.16,2025-12-10
516,3,19.0,3.0,28.0,3.27,2025-12-14
516,4,22.0,4.0,33.0,4.5,2025-12-11
516,5,22.0,4.0,33.0,3.51,2025-12-12
516,6,23.0,4.0,34.0,3.15,2025-12-09
516,7,18.0,3.0,27.0,2.89,2025-12-11
516,8,20.0,4.0,30.0,4.92,2025-12-10
516,9,19.0,3.0,28.0,2.67,2025-12-09
516,10,26.0,5.0,39.0,3.66,2025-12-05
516,11,23.0,4.0,34.0,4.89,2025-12-14
516,12,5.0,0.0,10.0,0.0,2025-12-29
517,1,15.0,3.0,22.0,2.65,2025-12-04
517,2,22.0,4.0,33.0,2.65,2025-12-13
517,3,26.0,5.0,39.0,1.88,2025-12-21
517,4,18.0,3.0,27.0,2.1,2025-12-17
517,5,20.0,4.0,30.0,2.81,2025-12-07
517,6,22.0,4.0,33.0,1.68,2025-12-10
517,7,21.0,4.0,31.0,1.6,2025-12-21
517,8,25.0,5.0,37.0,1.32,2025-12-03
517,9,19.0,3.0,28.0,1.07,2025-12-04
517,10,19.0,3.0,28.0,2.92,2025-12-05
517,11,16.0,3.0,24.0,2.89,2025-12-12
517,12,3.0,0.0,10.0,0.0,2025-12-23
518,1,44.0,8.0,66.0,1.98,2025-12-18
518,2,52.0,10.0,78.0,3.08,2025-12-07
518,3,48.0,9.0,72.0,3.07,2025-12-19
518,4,39.0,7.0,58.0,1.81,2025-12-14
518,5,44.0,8.0,66.0,3.28,2025-12-07
518,6,61.0,12.0,91.0,4.34,2025-12-19
518,7,45.0,9.0,67.0,4.8,2025-12-02
518,8,50.0,10.0,75.0,2.69,
518,9,44.0,8.0,66.0,4.76,2025-12-03
518,10,57.0,11.0,85.0,1.93,2025-12-04
518,11,53.0,10.0,79.0,2.49,2025-12-21
518,12,8.0,0.0,10.0,0.0,2025-12-14
519,1,5.0,1.0,7.0,,2025-12-15
519,2,3.0,0.0,4.0,63.44,2025-12-12
519,3,5.0,1.0,7.0,113.0,2025-12-22
519,4,8.0,1.0,12.0,107.63,2025-12-25
519,5,1.0,0.0,1.0,72.66,2025-12-16
519,6,4.0,0.0,6.0,131.97,2025-12-09
519,7,3.0,0.0,4.0,133.84,2025-12-27
519,8,1.0,0.0,1.0,72.21,2025-12-29
519,9,7.0,1.0,10.0,116.54,2025-12-22
519,10,5.0,1.0,7.0,110.3,2025-12-31
519,11,8.0,1.0,12.0,104.23,2025-12-10
519,12,7.0,0.0,10.0,0.0,2025-12-29
520,1,21.0,4.0,31.0,10.45,2025-12-14
520,2,14.0,2.0,21.0,7.67,2025-12-21
520,3,15.0,3.0,22.0,12.87,2025-12-19
520,4,24.0,4.0,36.0,18.78,2025-12-22
520,5,32.0,6.0,48.0,8.58,2025-12-03
520,6,23.0,4.0,34.0,11.0,2025-12-15
520,7,19.0,3.0,28.0,13.66,2025-12-19
520,8,18.0,3.0,27.0,19.5,2025-12-29
520,9,13.0,2.0,19.0,15.04,2025-12-03
520,10,22.0,4.0,33.0,9.96,2025-12-28
520,11,19.0,3.0,28.0,9.55,2025-12-14
520,12,7.0,0.0,10.0,0.0,2025-12-15
521,1,7.0,1.0,10.0,101.13,2025-12-06
521,2,3.0,0.0,4.0,72.46,2025-12-14
521,3,3.0,0.0,4.0,110.68,2025-12-14
521,4,6.0,1.0,9.0,97.9,2025-12-20
521,5,8.0,1.0,12.0,98.77,2025-12-23
521,6,2.0,0.0,3.0,42.23,2025-12-27
521,7,1.0,0.0,1.0,147.93,2025-12-16
521,8,5.0,1.0,7.0,70.82,2025-12-19
521,9,2.0,0.0,3.0,114.27,2025-12-21
521,10,5.0,1.0,7.0,77.91,2025-12-24
521,11,4.0,0.0,6.0,43.24,2025-12-31
521,12,6.0,0.0,10.0,0.0,2025-12-04
522,1,27.0,5.0,40.0,16.85,2025-12-12
522,2,,2.0,21.0,12.22,2025-12-14
522,3,20.0,4.0,30.0,11.28,2025-12-17
522,4,25.0,5.0,37.0,11.25,2025-12-31
522,5,18.0,3.0,27.0,17.4,2025-12-14
522,6,17.0,3.0,25.0,15.84,2025-12-11
522,7,22.0,4.0,33.0,17.89,2025-12-29
522,8,20.0,4.0,30.0,10.12,2025-12-31
522,9,26.0,5.0,39.0,16.16,2025-12-03
522,10,25.0,5.0,37.0,18.12,2025-12-16
522,11,16.0,3.0,24.0,17.65,2025-12-29
522,12,9.0,0.0,10.0,0.0,2025-12-15
523,1,52.0,10.0,78.0,1.97,2025-12-06
523,2,56.0,11.0,84.0,1.61,2025-12-17
523,3,67.0,13.0,100.0,1.21,2025-12-30
523,4,50.0,10.0,75.0,0.97,2025-12-05
523,5,42.0,8.0,63.0,1.81,2025-12-25
523,6,45.0,9.0,67.0,1.63,2025-12-05
523,7,53.0,10.0,79.0,2.02,2025-12-24
523,8,51.0,10.0,76.0,1.41,2025-12-04
523,9,47.0,9.0,70.0,0.73,2025-12-17
523,10,62.0,12.0,93.0,0.67,2025-12-30
523,11,58.0,11.0,87.0,1.71,2025-12-14
523,12,0.0,0.0,10.0,0.0,2025-12-20
524,1,19.0,3.0,28.0,3.39,2025-12-26
524,2,22.0,4.0,33.0,3.39,2025-12-08
524,3,13.0,2.0,19.0,1.39,2025-12-31
524,4,23.0,4.0,34.0,1.62,2025-12-26
524,5,17.0,3.0,25.0,2.77,2025-12-22
524,6,14.0,2.0,21.0,2.69,2025-12-02
524,7,13.0,2.0,19.0,4.92,2025-12-18
524,8,13.0,2.0,19.0,3.91,2025-12-20
524,9,23.0,4.0,34.0,2.45,2025-12-14
524,10,17.0,3.0,25.0,1.3,2025-12-17
524,11,25.0,5.0,37.0,3.64,2025-12-18
524,12,1.0,0.0,10.0,0.0,2025-12-18
525,1,24.0,4.0,36.0,1.31,2025-12-16
525,2,21.0,4.0,31.0,1.89,2025-12-30
525,3,18.0,3.0,27.0,3.43,2025-12-11
525,4,15.0,3.0,22.0,3.18,2025-12-08
525,5,23.0,4.0,34.0,2.21,2025-12-15
525,6,25.0,5.0,37.0,3.23,2025-12-04
525,7,15.0,3.0,22.0,3.14,2025-12-11
525,8,11.0,2.0,16.0,3.92,2025-12-22
525,9,23.0,4.0,34.0,2.71,2025-12-12
525,10,19.0,3.0,28.0,2.77,2025-12-08
525,11,10.0,2.0,15.0,3.07,2025-12-15
525,12,8.0,0.0,10.0,0.0,2025-12-22
526,1,20.0,4.0,30.0,1.37,2025-12-05
526,2,20.0,4.0,30.0,2.39,2025-12-21
526,3,30.0,6.0,45.0,2.54,2025-12-19
526,4,20.0,4.0,30.0,3.07,2025-12-23
526,5,23.0,4.0,34.0,3.11,2025-12-18
526,6,17.0,3.0,25.0,1.54,2025-12-28
526,7,17.0,3.0,25.0,1.61,2025-12-22
526,8,24.0,4.0,36.0,2.46,2025-12-05
526,9,22.0,4.0,33.0,2.9,2025-12-19
526,10,15.0,3.0,22.0,2.4,2025-12-24
526,11,21.0,4.0,31.0,2.82,2025-12-04
526,12,5.0,0.0,10.0,0.0,2025-12-09
527,1,46.0,9.0,69.0,0.86,2025-12-08
527,2,56.0,11.0,84.0,1.81,2025-12-20
527,3,41.0,8.0,61.0,2.09,2025-12-08
527,4,58.0,11.0,87.0,1.98,2025-12-16
527,5,51.0,10.0,76.0,1.15,2025-12-14
527,6,37.0,7.0,55.0,0.81,2025-12-13
527,7,45.0,9.0,67.0,1.75,2025-12-12
